flear	54	1	1	55	0.01818181818181818
fleck	3	2	2	4	0.5
fled	429	5	5	430	0.011627906976744186
fledge	73	1	1	74	0.013513513513513514
flee	99	1	1	100	0.01
fleece	52	1	1	53	0.018867924528301886
fleeced	421	1	1	422	0.002369668246445498
fleen	286	1	1	287	0.003484320557491289
fleet	178	1	1	179	0.00558659217877095
fleigh	2	1	1	3	0.3333333333333333
fleme	55	1	1	56	0.017857142857142856
flench	2	1	1	3	0.3333333333333333
flense	45	1	1	46	0.021739130434782608
fleshed	428	1	1	429	0.002331002331002331
fletch	3	1	1	4	0.25
flete	123	1	1	124	0.008064516129032258
flew	14	1	1	15	0.06666666666666667
flewed	424	1	1	425	0.002352941176470588
flews	1	1	1	2	0.5
gib	3	2	2	4	0.5
flick	12	1	1	13	0.07692307692307693
flidge	63	1	1	64	0.015625
flight	30	1	1	31	0.03225806451612903
flinch	4	1	1	5	0.2
flint	5	3	3	6	0.5
flip	12	1	1	13	0.07692307692307693
flipe	56	1	1	57	0.017543859649122806
flirt	1	1	1	2	0.5
flisk	4	1	1	5	0.2
flit	86	1	1	87	0.011494252873563218
flitch	3	1	1	4	0.25
flite	582	2	2	583	0.003430531732418525
flix	8	1	1	9	0.1111111111111111
flo	143	1	1	144	0.006944444444444444
floccose	103	1	1	104	0.009615384615384616
flock	51	1	1	52	0.019230769230769232
floe	46	1	1	47	0.02127659574468085
flog	8	1	1	9	0.1111111111111111
flon	258	1	1	259	0.003861003861003861
flong	22	1	1	23	0.043478260869565216
flood	11	3	3	12	0.25
flook	10	1	1	11	0.09090909090909091
heads	3	3	3	4	0.75
flop	26	1	1	27	0.037037037037037035
flosh	2	1	1	3	0.3333333333333333
floss	3	1	1	4	0.25
flote	125	1	1	126	0.007936507936507936
flounce	56	1	1	57	0.017543859649122806
floured	431	1	1	432	0.0023148148148148147
flout	20	1	1	21	0.047619047619047616
erer	2860	1	1	2861	0.0003495281370150297
flowk	2	1	1	3	0.3333333333333333
flown	5	1	1	6	0.16666666666666666
floyte	116	1	1	117	0.008547008547008548
flue	54	2	2	55	0.03636363636363636
fluff	2	1	1	3	0.3333333333333333
ounce	55	18	3	71	0.04225352112676056
kan	981	2	2	982	0.002036659877800407
fluke	50	1	1	51	0.0196078431372549
flume	59	1	1	60	0.016666666666666666
flung	6	2	2	7	0.2857142857142857
flunk	1	1	1	2	0.5
flurt	1	1	1	2	0.5
flute	150	1	1	151	0.006622516556291391
ions	3	1	1	4	0.25
flysch	1	1	1	2	0.5
speck	7	2	2	8	0.25
fnese	72	1	1	73	0.0136986301369863
foal	1584	1	1	1585	0.0006309148264984228
fob	2	1	1	3	0.3333333333333333
foe	45	1	1	46	0.021739130434782608
foehn	1	1	1	2	0.5
foge	59	1	1	60	0.016666666666666666
fogey	1249	1	1	1250	0.0008
foggage	398	1	1	399	0.002506265664160401
fogger	3075	1	1	3076	0.00032509752925877764
foh	2	1	1	3	0.3333333333333333
foin	143	2	2	144	0.013888888888888888
foist	517	1	1	518	0.0019305019305019305
lore	75	13	5	84	0.05952380952380952
haut	6	2	2	7	0.2857142857142857
fond	5	2	2	6	0.3333333333333333
du	10	9	9	11	0.8181818181818182
fone	98	1	1	99	0.010101010101010102
font	4	1	1	5	0.2
tange	61	1	1	62	0.016129032258064516
food	9	1	1	10	0.1
lahs	2	2	2	3	0.6666666666666666
glove	57	4	4	58	0.06896551724137931
halt	8	11	5	15	0.3333333333333333
pad	45	4	3	47	0.06382978723404255
foots	1	1	1	2	0.5
fop	13	1	1	14	0.07142857142857142
pish	385	9	9	386	0.023316062176165803
much	5	5	5	6	0.8333333333333334
gift	2	2	2	3	0.6666666666666666
guess	113	3	3	114	0.02631578947368421
hear	57	7	5	60	0.08333333333333333
hearth	7	2	2	8	0.25
hew	14	14	5	24	0.20833333333333334
ein	143	31	2	173	0.011560693641618497
lend	12	4	3	14	0.21428571428571427
lift	3	4	3	5	0.6
look	9	9	8	11	0.7272727272727273
meant	231	3	3	232	0.01293103448275862
sessed	421	1	1	422	0.002369668246445498
run	7	7	6	9	0.6666666666666666
skirt	5	5	5	6	0.8333333333333334
slack	13	5	5	14	0.35714285714285715
sleeve	51	3	3	52	0.057692307692307696
slow	71	4	4	72	0.05555555555555555
speech	4	4	4	5	0.8
spent	206	4	4	207	0.01932367149758454
swart	5	2	2	6	0.3333333333333333
teach	12	4	4	13	0.3076923076923077
tell	11	6	5	13	0.38461538461538464
vouched	424	1	1	425	0.002352941176470588
waste	119	4	4	120	0.03333333333333333
wend	12	3	3	13	0.23076923076923078
wish	382	7	6	384	0.015625
wit	92	13	12	94	0.1276595744680851
wot	40	3	3	41	0.07317073170731707
gave	48	2	2	49	0.04081632653061224
forge	60	2	2	61	0.03278688524590164
hall	14	8	6	17	0.35294117647058826
kerve	48	2	2	49	0.04081632653061224
laft	3	2	2	4	0.5
lorn	6	4	4	7	0.5714285714285714
lye	42	2	2	43	0.046511627906976744
mell	10	5	4	12	0.3333333333333333
nix	5	5	5	6	0.8333333333333334
rill	5	13	2	17	0.11764705882352941
sake	50	4	4	51	0.0784313725490196
shape	64	8	8	65	0.12307692307692308
sooth	8	3	3	9	0.3333333333333333
swat	28	2	2	29	0.06896551724137931
swear	65	7	7	66	0.10606060606060606
swonk	1	1	1	2	0.5
swore	73	2	2	74	0.02702702702702703
sworn	16	2	2	17	0.11764705882352941
forte	116	1	1	117	0.008547008547008548
with	7	6	6	8	0.75
ties	43	2	2	44	0.045454545454545456
tread	53	5	5	54	0.09259259259259259
waked	422	1	1	423	0.002364066193853428
wete	117	1	1	118	0.00847457627118644
why	1217	2	2	1218	0.0016420361247947454
yelde	58	1	1	59	0.01694915254237288
yete	117	1	1	118	0.00847457627118644
fosse	46	1	1	47	0.02127659574468085
fought	2	1	1	3	0.3333333333333333
fount	2	1	1	3	0.3333333333333333
four	15	1	1	16	0.0625
fourb	2	1	1	3	0.3333333333333333
neau	8	3	3	9	0.3333333333333333
rier	2860	3	2	2862	0.0006988120195667365
square	76	2	2	77	0.025974025974025976
fourth	2	1	1	3	0.3333333333333333
fowl	12	9	9	13	0.6923076923076923
foxed	420	1	1	421	0.0023752969121140144
foy	1215	1	1	1216	0.0008223684210526315
fra	1138	1	1	1139	0.000877963125548727
frab	8	1	1	9	0.1111111111111111
fracho	100	1	1	101	0.009900990099009901
fraight	1	1	1	2	0.5
frail	51	1	1	52	0.019230769230769232
scheur	4	1	1	5	0.2
fraise	66	1	1	67	0.014925373134328358
fraised	423	1	1	424	0.0023584905660377358
franc	1	1	1	2	0.5
frank	7	1	1	8	0.125
moigne	86	1	1	87	0.011494252873563218
pledge	76	4	4	77	0.05194805194805195
frape	58	1	1	59	0.01694915254237288
frau	5	1	1	6	0.16666666666666666
fraught	6	2	2	7	0.2857142857142857
freak	6	1	1	7	0.14285714285714285
freck	2	1	1	3	0.3333333333333333
fred	425	1	1	426	0.002347417840375587
stole	146	2	2	147	0.013605442176870748
will	6	5	3	9	0.3333333333333333
herr	4	2	2	5	0.4
fremd	1	1	1	2	0.5
fren	288	1	1	289	0.0034602076124567475
french	1	1	1	2	0.5
zied	437	1	1	438	0.00228310502283105
frett	5	1	1	6	0.16666666666666666
borg	1	1	1	2	0.5
fridge	65	1	1	66	0.015151515151515152
stol	43	1	1	44	0.022727272727272728
fried	454	1	1	455	0.002197802197802198
friese	55	1	1	56	0.017857142857142856
frieze	44	2	2	45	0.044444444444444446
friezed	421	1	1	422	0.002369668246445498
frigg	1	1	1	2	0.5
jol	30	1	1	31	0.03225806451612903
frilled	425	1	1	426	0.002347417840375587
frim	10	1	1	11	0.09090909090909091
fringed	437	1	1	438	0.00228310502283105
frisk	5	1	1	6	0.16666666666666666
frisker	2870	1	1	2871	0.00034831069313827936
frist	562	1	1	563	0.0017761989342806395
frit	86	1	1	87	0.011494252873563218
frith	4	1	1	5	0.2
friz	1	1	1	2	0.5
frize	490	1	1	491	0.002036659877800407
zette	132	2	2	133	0.015037593984962405
frizz	1	1	1	2	0.5
fro	123	1	1	124	0.008064516129032258
frocked	422	1	1	423	0.002364066193853428
froe	46	1	1	47	0.02127659574468085
frogged	433	1	1	434	0.002304147465437788
froise	62	1	1	63	0.015873015873015872
frond	4	1	1	5	0.2
fronde	60	1	1	61	0.01639344262295082
desce	57	2	2	58	0.034482758620689655
deur	4	2	2	5	0.4
frons	5	1	1	6	0.16666666666666666
tiered	448	1	1	449	0.0022271714922048997
iac	66	2	2	67	0.029850746268656716
frore	71	1	1	72	0.013888888888888888
frorn	3	1	1	4	0.25
frost	8	2	2	9	0.2222222222222222
frote	123	1	1	124	0.008064516129032258
froth	6	1	1	7	0.14285714285714285
frou	6	1	1	7	0.14285714285714285
frounce	57	1	1	58	0.017241379310344827
frow	43	1	1	44	0.022727272727272728
frown	5	2	2	6	0.3333333333333333
froze	43	1	1	44	0.022727272727272728
uos	9	1	1	10	0.1
frump	4	1	1	5	0.2
frush	7	1	1	8	0.125
fu	2	1	1	3	0.3333333333333333
fub	3	2	2	4	0.5
fuchs	1	1	1	2	0.5
fud	1	1	1	2	0.5
fudge	59	1	1	60	0.016666666666666666
fuff	1	1	1	2	0.5
fugh	2	1	1	3	0.3333333333333333
fugue	64	1	1	65	0.015384615384615385
cra	1141	4	4	1142	0.0035026269702276708
fum	486	1	1	487	0.002053388090349076
fun	2	1	1	3	0.3333333333333333
funge	60	1	1	61	0.01639344262295082
bles	70	9	9	71	0.1267605633802817
funk	2	2	2	3	0.6666666666666666
fur	4	2	2	5	0.4
furl	3	2	2	4	0.5
lough	8	5	2	12	0.16666666666666666
nace	63	3	3	64	0.046875
furze	43	1	1	44	0.022727272727272728
sain	145	2	2	146	0.0136986301369863
fuss	1	1	1	2	0.5
fust	2	1	1	3	0.3333333333333333
tet	183	9	8	185	0.043243243243243246
lug	2	5	2	6	0.3333333333333333
fusty	2852	1	1	2853	0.0003505082369435682
thorc	2	1	1	3	0.3333333333333333
ttock	13	1	1	14	0.07142857142857142
fuze	43	1	1	44	0.022727272727272728
fuzz	1	1	1	2	0.5
fyke	46	1	1	47	0.02127659574468085
fyrd	1	1	1	2	0.5
fytte	116	1	1	117	0.008547008547008548
gab	5	1	1	6	0.16666666666666666
bro	123	1	1	124	0.008064516129032258
gadman	1354	1	1	1355	0.0007380073800738007
doid	177	4	4	178	0.02247191011235955
war	55	5	5	56	0.08928571428571429
gael	170	1	1	171	0.005847953216374269
gaff	3	3	3	4	0.75
gag	1	1	1	2	0.5
liarde	58	1	1	59	0.01694915254237288
pain	145	2	2	146	0.0136986301369863
strive	213	3	3	214	0.014018691588785047
gait	82	1	1	83	0.012048192771084338
galbe	55	1	1	56	0.017857142857142856
tias	41	1	1	42	0.023809523809523808
kins	6	4	4	7	0.5714285714285714
ae	39	10	1	49	0.02040816326530612
nae	40	1	1	41	0.024390243902439025
wasp	3	2	2	4	0.5
loche	57	5	4	59	0.06779661016949153
loot	40	3	2	42	0.047619047619047616
losh	1	4	1	5	0.2
loshe	42	2	2	43	0.046511627906976744
galpe	56	1	1	57	0.017543859649122806
galt	4	1	1	5	0.2
wes	40	3	1	43	0.023255813953488372
bol	32	3	3	33	0.09090909090909091
broon	214	1	1	215	0.004651162790697674
ete	116	64	1	180	0.005555555555555556
gamp	1	1	1	2	0.5
ut	4	175	4	176	0.022727272727272728
ganch	1	1	1	2	0.5
gane	108	3	3	109	0.027522935779816515
gang	9	4	4	10	0.4
gange	61	1	1	62	0.016129032258064516
grene	133	2	2	134	0.014925373134328358
gangue	64	1	1	65	0.015384615384615385
gap	4	2	2	5	0.4
garb	1	1	1	2	0.5
garbed	440	1	1	441	0.0022675736961451248
garget	200	1	1	201	0.004975124378109453
goyle	111	2	2	112	0.017857142857142856
gyle	111	2	2	112	0.017857142857142856
kuh	1	1	1	2	0.5
garth	2	1	1	3	0.3333333333333333
coines	68	1	1	69	0.014492753623188406
coynes	67	1	1	68	0.014705882352941176
gash	7	2	2	8	0.25
eau	5	30	1	35	0.02857142857142857
tight	3	3	3	4	0.75
myth	3	2	2	4	0.5
nome	59	5	4	61	0.06557377049180328
gatch	1	1	1	2	0.5
gauche	53	1	1	54	0.018518518518518517
gaud	5	1	1	6	0.16666666666666666
gauge	61	1	1	62	0.016129032258064516
gauged	433	1	1	434	0.002304147465437788
gaul	5	1	1	6	0.16666666666666666
gault	2	1	1	3	0.3333333333333333
gaur	3	1	1	4	0.25
gaure	127	1	1	128	0.0078125
gauss	1	1	1	2	0.5
gauze	43	1	1	44	0.022727272727272728
kind	8	7	7	9	0.7777777777777778
ick	6	92	6	93	0.06451612903225806
gawk	2	1	1	3	0.3333333333333333
gawn	2	1	1	3	0.3333333333333333
gay	1225	6	6	1226	0.004893964110929853
gayne	86	1	1	87	0.011494252873563218
gaze	47	4	4	48	0.08333333333333333
zelle	111	1	1	112	0.008928571428571428
teer	2874	6	5	2876	0.0017385257301808068
gean	981	1	1	982	0.0010183299389002036
geat	31	3	3	32	0.09375
geck	1	1	1	2	0.5
geer	2870	1	1	2871	0.00034831069313827936
geese	55	1	1	56	0.017857142857142856
geest	26	1	1	27	0.037037037037037035
geet	177	1	1	178	0.0056179775280898875
geez	2	1	1	3	0.3333333333333333
sha	910	4	4	911	0.0043907793633369925
copy	1338	2	2	1339	0.0014936519790888724
mium	486	1	1	487	0.002053388090349076
gelt	1	1	1	2	0.5
gems	2	1	1	3	0.3333333333333333
mul	7	4	4	8	0.5
nappe	57	2	2	58	0.034482758620689655
darme	53	1	1	54	0.018518518518518517
acs	1	3	1	4	0.25
vese	57	3	3	58	0.05172413793103448
ip	2	407	2	408	0.004901960784313725
pap	4	2	2	5	0.4
tals	12	6	6	13	0.46153846153846156
ius	70	2	1	72	0.013888888888888888
genre	70	1	1	71	0.014084507042253521
gens	9	1	1	10	0.1
lesse	54	5	4	56	0.07142857142857142
krin	205	1	1	206	0.0048543689320388345
nys	4	3	3	5	0.6
nost	7	2	2	8	0.25
george	59	1	1	60	0.016666666666666666
gerbe	55	1	1	56	0.017857142857142856
bil	40	2	2	41	0.04878048780487805
gere	74	1	1	75	0.013333333333333334
lind	3	8	2	10	0.2
mane	112	7	7	113	0.061946902654867256
gern	21	1	1	22	0.045454545454545456
gesse	51	1	1	52	0.019230769230769232
geste	117	1	1	118	0.00847457627118644
geth	13	1	1	14	0.07142857142857142
gaw	1	1	1	2	0.5
ghat	29	1	1	30	0.03333333333333333
zi	57	2	2	58	0.034482758620689655
ghee	93	2	2	94	0.02127659574468085
ghess	112	1	1	113	0.008849557522123894
ghole	169	1	1	170	0.0058823529411764705
ghost	7	1	1	8	0.125
ghoul	5	1	1	6	0.16666666666666666
ghyll	2	1	1	3	0.3333333333333333
beux	1	1	1	2	0.5
giaour	15	1	1	16	0.0625
gibe	56	1	1	57	0.017543859649122806
gif	7	1	1	8	0.125
gige	59	1	1	60	0.016666666666666666
gly	4136	8	7	4138	0.0016916384726921219
gyng	2	1	1	3	0.3333333333333333
gigue	64	1	1	65	0.015384615384615385
gilse	45	1	1	46	0.021739130434782608
gilt	2	2	2	3	0.6666666666666666
gim	7	1	1	8	0.125
gimp	2	1	1	3	0.3333333333333333
seng	2	2	2	3	0.6666666666666666
gip	3	1	1	4	0.25
poun	5	1	1	6	0.16666666666666666
raffe	39	2	1	41	0.024390243902439025
gire	72	1	1	73	0.0136986301369863
girl	4	3	3	5	0.6
girn	1	1	1	2	0.5
girth	2	1	1	3	0.3333333333333333
gise	62	1	1	63	0.015873015873015872
gith	2	1	1	3	0.3333333333333333
tith	3	3	2	5	0.4
giust	2	1	1	3	0.3333333333333333
gives	42	1	1	43	0.023255813953488372
cis	53	4	4	54	0.07407407407407407
glad	48	2	2	49	0.04081632653061224
wyn	2	2	2	3	0.6666666666666666
glair	5	1	1	6	0.16666666666666666
glaire	76	1	1	77	0.012987012987012988
glaive	203	1	1	204	0.004901960784313725
gland	72	1	1	73	0.0136986301369863
dule	157	5	5	158	0.03164556962025317
glans	6	1	1	7	0.14285714285714285
glare	76	1	1	77	0.012987012987012988
ynge	59	1	1	60	0.016666666666666666
glaum	487	1	1	488	0.0020491803278688526
glave	52	2	2	53	0.03773584905660377
glead	48	1	1	49	0.02040816326530612
glean	983	1	1	984	0.0010162601626016261
glebe	55	1	1	56	0.017857142857142856
glede	58	1	1	59	0.01694915254237288
glee	99	1	1	100	0.01
gleed	423	1	1	424	0.0023584905660377358
gleek	5	1	1	6	0.16666666666666666
gleen	286	1	1	287	0.003484320557491289
gleet	178	1	1	179	0.00558659217877095
gleg	8	1	1	9	0.1111111111111111
gleire	73	1	1	74	0.013513513513513514
glen	285	1	1	286	0.0034965034965034965
glent	278	1	1	279	0.0035842293906810036
glew	14	1	1	15	0.06666666666666667
glib	3	1	1	4	0.25
glicke	46	1	1	47	0.02127659574468085
glide	145	2	2	146	0.0136986301369863
gliff	10	1	1	11	0.09090909090909091
glike	130	1	1	131	0.007633587786259542
glim	10	1	1	11	0.09090909090909091
glimpse	45	1	1	46	0.021739130434782608
glint	3	1	1	4	0.25
glist	569	2	2	570	0.0035087719298245615
gloam	12	1	1	13	0.07692307692307693
gloar	52	1	1	53	0.018867924528301886
gloat	27	1	1	28	0.03571428571428571
glode	75	1	1	76	0.013157894736842105
glombe	55	1	1	56	0.017857142857142856
glome	59	1	1	60	0.016666666666666666
gloomth	2	1	1	3	0.3333333333333333
glore	76	1	1	77	0.012987012987012988
glose	155	1	1	156	0.00641025641025641
glout	20	1	1	21	0.047619047619047616
lamp	2	3	2	4	0.5
gloze	43	1	1	44	0.022727272727272728
glum	576	1	1	577	0.0017331022530329288
glume	59	1	1	60	0.016666666666666666
glump	2	1	1	3	0.3333333333333333
glunch	2	1	1	3	0.3333333333333333
glyn	5	1	1	6	0.16666666666666666
gnar	77	1	1	78	0.01282051282051282
gnarl	2	1	1	3	0.3333333333333333
gnarled	425	1	1	426	0.002347417840375587
gnash	7	1	1	8	0.125
gneiss	2	1	1	3	0.3333333333333333
sose	83	1	1	84	0.011904761904761904
gnew	14	1	1	15	0.06666666666666667
gnide	149	1	1	150	0.006666666666666667
gnof	6	1	1	7	0.14285714285714285
gnome	60	1	1	61	0.01639344262295082
gnow	19	1	1	20	0.05
gnu	11	1	1	12	0.08333333333333333
goad	45	2	2	46	0.043478260869565216
goaf	2	1	1	3	0.3333333333333333
goal	1584	1	1	1585	0.0006309148264984228
goar	52	1	1	53	0.018867924528301886
goat	28	2	2	29	0.06896551724137931
goaves	42	1	1	43	0.023255813953488372
gob	2	1	1	3	0.3333333333333333
mouche	53	1	1	54	0.018518518518518517
gode	68	1	1	69	0.014492753623188406
ild	1	26	1	27	0.037037037037037035
droon	215	2	2	216	0.009259259259259259
send	14	5	5	15	0.3333333333333333
sib	4	3	3	5	0.6
goff	2	1	1	3	0.3333333333333333
gold	10	3	3	11	0.2727272727272727
golf	2	1	1	3	0.3333333333333333
iard	39	11	6	45	0.13333333333333333
goll	3	1	1	4	0.25
schut	6	1	1	7	0.14285714285714285
eys	2	3	1	5	0.2
gome	56	1	1	57	0.017543859649122806
good	10	2	2	11	0.18181818181818182
goods	3	1	1	4	0.25
winged	436	2	2	437	0.004576659038901602
goost	6	1	1	7	0.14285714285714285
goot	39	1	1	40	0.025
gorce	52	1	1	53	0.018867924528301886
gord	3	1	1	4	0.25
gorm	1	1	1	2	0.5
gorse	45	1	1	46	0.021739130434782608
goss	2	1	1	3	0.3333333333333333
sip	4	2	2	5	0.4
gote	120	2	2	121	0.01652892561983471
goth	8	3	3	9	0.3333333333333333
gouache	60	1	1	61	0.01639344262295082
goud	1	1	1	2	0.5
gouge	61	1	1	62	0.016129032258064516
jere	74	1	1	75	0.013333333333333334
gour	15	1	1	16	0.0625
gourd	2	2	2	3	0.6666666666666666
gout	20	2	2	21	0.09523809523809523
gove	47	1	1	48	0.020833333333333332
ante	116	6	1	122	0.00819672131147541
gowd	1	1	1	2	0.5
gowk	1	1	1	2	0.5
gowl	4	1	1	5	0.2
gowned	424	2	2	425	0.004705882352941176
graal	1585	2	2	1586	0.0012610340479192938
grab	8	1	1	9	0.1111111111111111
graced	421	1	1	422	0.002369668246445498
graf	1	1	1	2	0.5
graille	109	1	1	110	0.00909090909090909
grains	3	1	1	4	0.25
graip	4	1	1	5	0.2
graith	2	1	1	3	0.3333333333333333
rye	43	3	3	44	0.06818181818181818
grame	53	1	1	54	0.018518518518518517
mates	102	1	1	103	0.009708737864077669
gramme	55	3	3	56	0.05357142857142857
grand	17	1	1	18	0.05555555555555555
niece	53	2	2	54	0.037037037037037035
grane	108	1	1	109	0.009174311926605505
grange	71	1	1	72	0.013888888888888888
grape	58	1	1	59	0.01694915254237288
graunt	6	1	1	7	0.14285714285714285
graver	2894	1	1	2895	0.0003454231433506045
graves	42	1	1	43	0.023255813953488372
gray	1231	2	2	1232	0.0016233766233766235
lag	3	5	3	6	0.5
wacke	46	1	1	47	0.02127659574468085
graze	46	1	1	47	0.02127659574468085
great	31	3	3	32	0.09375
greave	50	1	1	51	0.0196078431372549
greaves	43	1	1	44	0.022727272727272728
grebe	55	1	1	56	0.017857142857142856
grecque	57	1	1	58	0.017241379310344827
greece	52	1	1	53	0.018867924528301886
shank	5	4	4	6	0.6666666666666666
sward	126	2	2	127	0.015748031496062992
greenth	6	1	1	7	0.14285714285714285
greeve	55	1	1	56	0.017857142857142856
greeze	43	1	1	44	0.022727272727272728
goe	45	1	1	46	0.021739130434782608
greit	82	1	1	83	0.012048192771084338
greith	2	1	1	3	0.3333333333333333
gres	74	1	1	75	0.013333333333333334
greve	51	2	2	52	0.038461538461538464
grew	13	2	2	14	0.14285714285714285
grey	1254	1	1	1255	0.0007968127490039841
grice	77	1	1	78	0.01282051282051282
grid	116	1	1	117	0.008547008547008548
gride	157	1	1	158	0.006329113924050633
griff	12	3	3	13	0.23076923076923078
griffe	40	1	1	41	0.024390243902439025
grig	5	1	1	6	0.16666666666666666
grill	6	1	1	7	0.14285714285714285
grille	108	1	1	109	0.009174311926605505
grilse	45	1	1	46	0.021739130434782608
mace	63	3	3	64	0.046875
maced	421	1	1	422	0.002369668246445498
grimme	53	1	1	54	0.018518518518518517
grind	5	1	1	6	0.16666666666666666
grint	2	1	1	3	0.3333333333333333
grip	5	1	1	6	0.16666666666666666
gripe	62	2	2	63	0.031746031746031744
grippe	56	1	1	57	0.017543859649122806
saille	108	1	1	109	0.009174311926605505
sons	3	1	1	4	0.25
grist	562	1	1	563	0.0017761989342806395
mill	9	6	6	10	0.6
grit	87	2	2	88	0.022727272727272728
grith	4	1	1	5	0.2
grize	490	1	1	491	0.002036659877800407
groan	982	2	2	983	0.002034587995930824
groats	1	1	1	2	0.5
grog	1	1	1	2	0.5
groin	143	1	1	144	0.006944444444444444
groined	425	1	1	426	0.002347417840375587
ill	3	119	2	121	0.01652892561983471
grond	4	1	1	5	0.2
groove	48	2	2	49	0.04081632653061224
gros	26	1	1	27	0.037037037037037035
ria	908	1	1	909	0.0011001100110011
grot	47	2	2	48	0.041666666666666664
grouse	54	1	1	55	0.01818181818181818
grout	21	1	1	22	0.045454545454545456
grove	50	3	3	51	0.058823529411764705
grow	48	6	6	49	0.12244897959183673
growl	4	1	1	5	0.2
grown	5	2	2	6	0.3333333333333333
growse	46	1	1	47	0.02127659574468085
groyne	87	1	1	88	0.011363636363636364
grub	4	2	2	5	0.4
grucche	53	1	1	54	0.018518518518518517
geons	4	2	2	5	0.4
gruf	1	1	1	2	0.5
gruff	5	1	1	6	0.16666666666666666
grum	504	1	1	505	0.0019801980198019802
grume	56	1	1	57	0.017543859649122806
grumpy	1337	1	1	1338	0.0007473841554559044
grundsel	209	1	1	210	0.004761904761904762
grunt	4	1	1	5	0.2
grutch	1	1	1	2	0.5
gryde	58	1	1	59	0.01694915254237288
grype	57	1	1	58	0.017241379310344827
guan	980	1	1	981	0.0010193679918450561
guards	1	1	1	2	0.5
guelph	1	1	1	2	0.5
guenon	219	1	1	220	0.004545454545454545
parde	58	1	1	59	0.01694915254237288
guest	26	1	1	27	0.037037037037037035
faw	1	1	1	2	0.5
guhr	2	2	2	3	0.6666666666666666
guib	2	1	1	3	0.3333333333333333
guide	134	2	2	135	0.014814814814814815
guige	59	1	1	60	0.016666666666666666
guild	2	1	1	3	0.3333333333333333
loched	424	1	1	425	0.002352941176470588
guimpe	56	1	1	57	0.017543859649122806
ea	896	18	1	914	0.0010940919037199124
guit	81	1	1	82	0.012195121951219513
laund	7	2	2	8	0.25
gulch	1	1	1	2	0.5
guld	1	1	1	2	0.5
gule	154	2	2	155	0.012903225806451613
gules	62	1	1	63	0.015873015873015872
gul	5	2	2	6	0.3333333333333333
gull	2	1	1	3	0.3333333333333333
gulp	1	1	1	2	0.5
gulph	1	1	1	2	0.5
gult	3	2	2	4	0.5
gump	1	1	1	2	0.5
jah	16	4	4	17	0.23529411764705882
gurge	62	1	1	63	0.015873015873015872
gurl	2	1	1	3	0.3333333333333333
gurt	1	1	1	2	0.5
gurts	1	1	1	2	0.5
snipe	58	3	3	59	0.05084745762711865
guy	1219	4	4	1220	0.003278688524590164
guyle	110	1	1	111	0.009009009009009009
guze	43	1	1	44	0.022727272727272728
gyb	1	1	1	2	0.5
gybe	55	1	1	56	0.017857142857142856
gye	42	2	2	43	0.046511627906976744
cyte	122	7	7	123	0.056910569105691054
gyp	2	1	1	3	0.3333333333333333
gypse	45	1	1	46	0.021739130434782608
gyse	45	1	1	46	0.021739130434782608
gyte	116	1	1	117	0.008547008547008548
gyve	48	1	1	49	0.02040816326530612
haaf	1	1	1	2	0.5
haak	5	1	1	6	0.16666666666666666
haar	51	1	1	52	0.019230769230769232
ual	1586	19	3	1603	0.0018714909544603868
nab	6	3	2	8	0.25
hack	5	6	3	9	0.3333333333333333
had	44	4	2	47	0.0425531914893617
hade	80	6	1	86	0.011627906976744186
hadj	1	1	1	2	0.5
haf	2	2	2	3	0.6666666666666666
haft	2	7	1	9	0.1111111111111111
hag	2	3	2	4	0.5
gis	52	3	3	53	0.05660377358490566
hah	13	6	1	19	0.05263157894736842
haik	4	2	1	6	0.16666666666666666
kal	1585	2	2	1586	0.0012610340479192938
kwan	983	1	1	984	0.0010162601626016261
hail	44	2	1	46	0.021739130434782608
hailse	45	1	1	46	0.021739130434782608
hain	144	6	1	150	0.006666666666666667
haired	425	1	1	426	0.002347417840375587
je	41	3	3	42	0.07142857142857142
hake	47	4	1	51	0.0196078431372549
berd	3	1	1	4	0.25
halk	1	2	1	3	0.3333333333333333
iah	13	1	1	14	0.07142857142857142
loa	897	2	2	898	0.0022271714922048997
statt	2	1	1	3	0.3333333333333333
lux	4	15	4	16	0.25
halm	1	2	1	3	0.3333333333333333
loed	420	1	1	421	0.0023752969121140144
halp	2	1	1	3	0.3333333333333333
hals	7	1	1	8	0.125
halse	45	1	1	46	0.021739130434782608
vans	5	1	1	6	0.16666666666666666
halved	420	1	1	421	0.0023752969121140144
halves	42	1	1	43	0.023255813953488372
hame	53	5	1	58	0.017241379310344827
kop	14	2	2	15	0.13333333333333333
sos	11	3	3	12	0.25
han	980	20	1	1000	0.001
ap	2	108	2	109	0.01834862385321101
spike	52	3	3	53	0.05660377358490566
hank	1	9	1	10	0.1
hanse	45	1	1	46	0.021739130434782608
ines	67	5	1	72	0.013888888888888888
hap	6	8	4	11	0.36363636363636365
happed	451	1	1	452	0.0022123893805309734
ku	4	3	3	5	0.6
rangue	64	1	1	65	0.015384615384615385
hard	34	8	1	42	0.023809523809523808
hards	1	1	1	2	0.5
hare	75	6	1	81	0.012345679012345678
rem	7	2	2	8	0.25
hark	2	3	1	5	0.2
harl	2	2	1	4	0.25
harle	107	1	1	108	0.009259259259259259
harm	9	7	1	16	0.0625
harns	1	1	1	2	0.5
poon	208	9	6	212	0.02830188679245283
